Date,Price,Open,High,Low,Vol.,Change +ACU-
10/11/2022,7375.34,7296.25,7405.09,7253.36,769.32M,1.08+ACU-
09/11/2022,7296.25,7306.14,7307.8,7263.46,529.92M,+AC0-0.14+ACU-
08/11/2022,7306.14,7299.99,7313.46,7244.83,788.99M,0.08+ACU-
07/11/2022,7299.99,7334.84,7346.66,7288,718.25M,+AC0-0.48+ACU-
04/11/2022,7334.84,7188.63,7376.23,7188.63,907.02M,2.03+ACU-
03/11/2022,7188.63,7144.14,7188.63,7076.47,710.16M,0.62+ACU-
02/11/2022,7144.14,7186.16,7205.07,7130.5,686.59M,+AC0-0.58+ACU-
01/11/2022,7186.16,7094.53,7221.32,7094.53,879.61M,1.29+ACU-
31/10/2022,7094.53,7047.67,7132.85,7030.12,863.93M,0.66+ACU-
28/10/2022,7047.67,7073.69,7073.69,6997.54,683.67M,+AC0-0.37+ACU-
27/10/2022,7073.69,7056.07,7093.05,7034.24,920.15M,0.25+ACU-
26/10/2022,7056.07,7013.48,7057.42,6960.11,1.02B,0.61+ACU-
25/10/2022,7013.48,7013.99,7025.22,6949.24,619.92M,+AC0-0.01+ACU-
24/10/2022,7013.99,6969.73,7047.37,6914.66,619.99M,0.64+ACU-
21/10/2022,6969.73,6943.91,6976.19,6864.13,668.39M,0.37+ACU-
20/10/2022,6943.91,6924.99,6954.21,6894.85,812.74M,0.27+ACU-
19/10/2022,6924.99,6936.74,6968.33,6890.66,699.52M,+AC0-0.17+ACU-
18/10/2022,6936.74,6920.24,7017.4,6920.24,798.46M,0.24+ACU-
17/10/2022,6920.24,6858.79,6959.71,6850.43,951.02M,0.90+ACU-
14/10/2022,6858.79,6850.27,6976.3,6850.27,881.17M,0.12+ACU-
13/10/2022,6850.27,6826.15,6872.9,6707.62,1.12B,0.35+ACU-
12/10/2022,6826.15,6885.23,6916.94,6793.77,970.01M,+AC0-0.86+ACU-
11/10/2022,6885.23,6959.31,6959.43,6860.31,813.48M,+AC0-1.06+ACU-
10/10/2022,6959.31,6991.09,6999.2,6922.94,918.37M,+AC0-0.45+ACU-
07/10/2022,6991.09,6997.27,7022.41,6960.36,769.47M,+AC0-0.09+ACU-
06/10/2022,6997.27,7052.62,7079.74,6961.1,995.42M,+AC0-0.78+ACU-
05/10/2022,7052.62,7086.46,7086.46,6977.95,866.09M,+AC0-0.48+ACU-
04/10/2022,7086.46,6908.76,7088.17,6908.67,1.09B,2.57+ACU-
03/10/2022,6908.76,6893.81,6923.75,6797.37,1.22B,0.22+ACU-
30/09/2022,6893.81,6881.59,6954.92,6840.07,1.17B,0.18+ACU-
29/09/2022,6881.59,7005.39,7005.39,6829.29,1.16B,+AC0-1.77+ACU-
28/09/2022,7005.39,6984.59,7011.5,6836.28,1.52B,0.30+ACU-
27/09/2022,6984.59,7020.95,7073.96,6984.59,1.22B,+AC0-0.52+ACU-
26/09/2022,7020.95,7018.6,7071.11,6937.4,1.16B,0.03+ACU-
23/09/2022,7018.6,7159.52,7169.12,6981.5,971.11M,+AC0-1.97+ACU-
22/09/2022,7159.52,7237.64,7243.9,7149.59,904.88M,+AC0-1.08+ACU-
21/09/2022,7237.64,7192.66,7258.87,7170.69,1.44B,0.63+ACU-
20/09/2022,7192.66,7236.68,7326.54,7171.24,1.05B,+AC0-0.61+ACU-
16/09/2022,7236.68,7282.07,7297.1,7236.17,2.14B,+AC0-0.62+ACU-
15/09/2022,7282.07,7277.3,7329,7258.67,843.74M,0.07+ACU-
14/09/2022,7277.3,7385.86,7385.86,7259.24,1.02B,+AC0-1.47+ACU-
13/09/2022,7385.86,7473.03,7514.04,7385.86,712.02M,+AC0-1.17+ACU-
12/09/2022,7473.03,7351.07,7483,7351.07,901.66M,1.66+ACU-
09/09/2022,7351.07,7262.06,7386.59,7262.06,703.94M,1.23+ACU-
08/09/2022,7262.06,7237.83,7273.01,7175.75,658.61M,0.33+ACU-
07/09/2022,7237.83,7300.44,7300.44,7186.56,1.17B,+AC0-0.86+ACU-
06/09/2022,7300.44,7287.43,7324.19,7256.51,833.65M,0.18+ACU-
05/09/2022,7287.43,7281.19,7288.46,7191.17,670.76M,0.09+ACU-
02/09/2022,7281.19,7148.5,7288.72,7148.5,820.84M,1.86+ACU-
01/09/2022,7148.5,7284.15,7284.15,7131.69,739.22M,+AC0-1.86+ACU-
31/08/2022,7284.15,7361.63,7378.44,7263.62,1.15B,+AC0-1.05+ACU-
30/08/2022,7361.63,7427.31,7486.4,7351.12,1.12B,+AC0-0.88+ACU-
26/08/2022,7427.31,7479.74,7530.65,7422.02,627.20M,+AC0-0.70+ACU-
25/08/2022,7479.74,7471.51,7535.7,7469.17,438.29M,0.11+ACU-
24/08/2022,7471.51,7488.11,7488.12,7410.4,579.00M,+AC0-0.22+ACU-
23/08/2022,7488.11,7533.79,7533.79,7467.56,672.51M,+AC0-0.61+ACU-
22/08/2022,7533.79,7550.37,7550.41,7491.26,575.33M,+AC0-0.22+ACU-
19/08/2022,7550.37,7541.85,7578.85,7513.26,698.78M,0.11+ACU-
18/08/2022,7541.85,7515.75,7541.89,7493.66,590.65M,0.35+ACU-
17/08/2022,7515.75,7536.06,7554.04,7501.54,505.66M,+AC0-0.27+ACU-
16/08/2022,7536.06,7509.15,7563.67,7509.15,513.90M,0.36+ACU-
15/08/2022,7509.15,7500.89,7539.21,7463.51,460.48M,0.11+ACU-
12/08/2022,7500.89,7465.91,7516.83,7464.12,497.63M,0.47+ACU-
11/08/2022,7465.91,7507.11,7515,7460.11,629.90M,+AC0-0.55+ACU-
10/08/2022,7507.11,7488.15,7520.72,7468.64,741.05M,0.25+ACU-
09/08/2022,7488.15,7482.37,7504.64,7475.04,648.38M,0.08+ACU-
08/08/2022,7482.37,7439.74,7513.76,7439.74,626.01M,0.57+ACU-
05/08/2022,7439.74,7448.06,7470.63,7420.16,598.72M,+AC0-0.11+ACU-
04/08/2022,7448.06,7445.68,7491.74,7417.49,856.62M,0.03+ACU-
03/08/2022,7445.68,7409.11,7445.9,7372.71,878.40M,0.49+ACU-
02/08/2022,7409.11,7413.42,7433.34,7386.76,622.64M,+AC0-0.06+ACU-
01/08/2022,7413.42,7446.01,7471.87,7408.94,551.73M,+AC0-0.13+ACU-
29/07/2022,7423.43,7345.25,7441.2,7345.25,883.36M,1.06+ACU-
28/07/2022,7345.25,7348.23,7396.2,7308.99,744.54M,+AC0-0.04+ACU-
27/07/2022,7348.23,7306.28,7365.22,7306.28,1.19B,0.57+ACU-
26/07/2022,7306.28,7306.3,7365.37,7301.19,730.91M,0.00+ACU-
25/07/2022,7306.3,7276.37,7309.65,7242.9,711.40M,0.41+ACU-
22/07/2022,7276.37,7270.51,7315.34,7254.02,606.88M,0.08+ACU-
21/07/2022,7270.51,7264.31,7274.73,7200.14,797.90M,0.09+ACU-
20/07/2022,7264.31,7296.28,7347.6,7253.56,1.06B,+AC0-0.44+ACU-
19/07/2022,7296.28,7223.24,7308.99,7174.4,665.79M,1.01+ACU-
18/07/2022,7223.24,7159.01,7268.88,7159.01,668.12M,0.90+ACU-
15/07/2022,7159.01,7039.81,7167.85,7038.15,782.83M,1.69+ACU-
14/07/2022,7039.81,7156.37,7157.62,7007.09,848.22M,+AC0-1.63+ACU-
13/07/2022,7156.37,7209.86,7209.86,7104.06,805.87M,+AC0-0.74+ACU-
12/07/2022,7209.86,7196.59,7216.9,7143.31,851.98M,0.18+ACU-
11/07/2022,7196.59,7196.24,7204.06,7097.42,674.30M,0.00+ACU-
08/07/2022,7196.24,7189.08,7210.58,7129.15,604.18M,0.10+ACU-
07/07/2022,7189.08,7107.77,7213.05,7107.77,1.09B,1.14+ACU-
06/07/2022,7107.77,7025.47,7198.72,7025.35,929.87M,1.17+ACU-
05/07/2022,7025.47,7232.65,7260.3,7016.78,1.10B,+AC0-2.86+ACU-
04/07/2022,7232.65,7168.65,7258.46,7168.65,416.52M,0.89+ACU-
01/07/2022,7168.65,7169.28,7214.82,7101.38,676.87M,+AC0-0.01+ACU-
30/06/2022,7169.28,7312.32,7312.32,7110.7,903.28M,+AC0-1.96+ACU-
29/06/2022,7312.32,7323.41,7345.45,7263.54,717.60M,+AC0-0.15+ACU-
28/06/2022,7323.41,7258.32,7362.37,7258.32,735.14M,0.90+ACU-
27/06/2022,7258.32,7208.81,7284.48,7208.52,801.39M,0.69+ACU-
24/06/2022,7208.81,7020.45,7211.07,7016.02,771.05M,2.68+ACU-
23/06/2022,7020.45,7089.22,7115.8,7014.19,763.77M,+AC0-0.97+ACU-
22/06/2022,7089.22,7152.05,7152.05,7030.03,1.20B,+AC0-0.88+ACU-
21/06/2022,7152.05,7121.81,7193.9,7119.25,580.24M,0.42+ACU-
20/06/2022,7121.81,7016.25,7129.64,7016.15,666.46M,1.50+ACU-
17/06/2022,7016.25,7044.98,7130.62,6998.17,1.90B,+AC0-0.41+ACU-
16/06/2022,7044.98,7273.41,7273.41,7039.47,1.14B,+AC0-3.14+ACU-
15/06/2022,7273.41,7187.46,7313.7,7186.5,1.09B,1.20+ACU-
14/06/2022,7187.46,7205.81,7271.85,7135.15,864.70M,+AC0-0.25+ACU-
13/06/2022,7205.81,7317.52,7317.52,7174.02,979.94M,+AC0-1.53+ACU-
10/06/2022,7317.52,7476.21,7476.21,7294.2,911.37M,+AC0-2.12+ACU-
09/06/2022,7476.21,7593,7593,7472.29,771.94M,+AC0-1.54+ACU-
08/06/2022,7593,7598.93,7616.22,7550.65,776.34M,+AC0-0.08+ACU-
07/06/2022,7598.93,7608.22,7617.53,7570.67,750.10M,+AC0-0.12+ACU-
06/06/2022,7608.22,7532.95,7646.66,7532.84,694.54M,1.00+ACU-
01/06/2022,7532.95,7607.66,7639.21,7529.23,728.80M,+AC0-0.98+ACU-
31/05/2022,7607.66,7600.06,7648.26,7591.84,1.62B,0.10+ACU-
30/05/2022,7600.06,7585.46,7625.63,7576.37,1.01B,0.19+ACU-
27/05/2022,7585.46,7564.92,7597.64,7542.78,705.20M,0.27+ACU-
26/05/2022,7564.92,7522.75,7575.53,7512.45,709.53M,0.56+ACU-
25/05/2022,7522.75,7484.35,7546.41,7484.35,896.38M,0.51+ACU-
24/05/2022,7484.35,7513.44,7529.65,7434.46,1.11B,+AC0-0.39+ACU-
23/05/2022,7513.44,7389.98,7513.44,7389.98,805.45M,1.67+ACU-
20/05/2022,7389.98,7302.74,7453.49,7302.74,789.83M,1.19+ACU-
19/05/2022,7302.74,7438.09,7438.09,7228.67,1.04B,+AC0-1.82+ACU-
18/05/2022,7438.09,7518.35,7526.14,7438.09,829.89M,+AC0-1.07+ACU-
17/05/2022,7518.35,7464.8,7538.68,7464.8,811.23M,0.72+ACU-
16/05/2022,7464.8,7418.15,7464.8,7361.72,814.21M,0.63+ACU-
13/05/2022,7418.15,7233.34,7421.95,7233.34,871.81M,2.55+ACU-
12/05/2022,7233.34,7347.66,7347.66,7158.53,964.33M,+AC0-1.56+ACU-
11/05/2022,7347.66,7243.22,7349.7,7238.97,1.17B,1.44+ACU-
10/05/2022,7243.22,7216.58,7311.65,7216.58,919.89M,0.37+ACU-
09/05/2022,7216.58,7387.94,7391.59,7216.58,795.91M,+AC0-2.32+ACU-
06/05/2022,7387.94,7503.27,7503.27,7354.06,1.09B,+AC0-1.54+ACU-
05/05/2022,7503.27,7493.45,7619.39,7493.45,930.90M,0.13+ACU-
04/05/2022,7493.45,7561.33,7572.65,7493.45,686.24M,+AC0-0.90+ACU-
03/05/2022,7561.33,7544.55,7561.33,7475.69,1.34B,0.22+ACU-
29/04/2022,7544.55,7509.19,7569.8,7509.19,980.48M,0.47+ACU-
28/04/2022,7509.19,7425.61,7519.7,7425.61,911.15M,1.13+ACU-
27/04/2022,7425.61,7386.19,7458.24,7344.89,958.20M,0.53+ACU-
26/04/2022,7386.19,7380.54,7463.15,7380.54,847.40M,0.08+ACU-
25/04/2022,7380.54,7521.68,7521.68,7339.53,739.45M,+AC0-1.88+ACU-
22/04/2022,7521.68,7627.95,7628.03,7521.68,694.60M,+AC0-1.39+ACU-
21/04/2022,7627.95,7629.22,7656.47,7596.29,763.26M,+AC0-0.02+ACU-
20/04/2022,7629.22,7601.28,7637.87,7590.62,1.18B,0.37+ACU-
19/04/2022,7601.28,7616.38,7624.9,7565.81,846.78M,+AC0-0.20+ACU-
14/04/2022,7616.38,7580.8,7622.41,7551.39,1.01B,0.47+ACU-
13/04/2022,7580.8,7576.66,7597.85,7550.94,742.67M,0.05+ACU-
12/04/2022,7576.66,7618.31,7618.31,7543.03,772.40M,+AC0-0.55+ACU-
11/04/2022,7618.31,7669.56,7669.56,7611.68,751.36M,+AC0-0.67+ACU-
08/04/2022,7669.56,7551.81,7669.56,7551.81,919.25M,1.56+ACU-
07/04/2022,7551.81,7587.7,7601.52,7537.25,1.15B,+AC0-0.47+ACU-
06/04/2022,7587.7,7613.72,7614.13,7536.2,1.10B,+AC0-0.34+ACU-
05/04/2022,7613.72,7558.92,7613.72,7536.21,1.21B,0.72+ACU-
04/04/2022,7558.92,7537.9,7574.33,7532.23,837.40M,0.28+ACU-
01/04/2022,7537.9,7515.68,7552.46,7508.92,811.32M,0.30+ACU-
31/03/2022,7515.68,7578.75,7595.42,7515.68,925.36M,+AC0-0.83+ACU-
30/03/2022,7578.75,7537.25,7578.75,7523.82,996.86M,0.55+ACU-
29/03/2022,7537.25,7473.14,7584.11,7473.14,1.17B,0.86+ACU-
28/03/2022,7473.14,7483.35,7539.3,7471.47,763.98M,+AC0-0.14+ACU-
25/03/2022,7483.35,7467.38,7502.67,7441.28,866.85M,0.21+ACU-
24/03/2022,7467.38,7460.63,7492,7453.25,701.68M,0.09+ACU-
23/03/2022,7460.63,7476.72,7521.14,7459.36,857.90M,+AC0-0.22+ACU-
22/03/2022,7476.72,7442.39,7490.46,7442.39,1.03B,0.46+ACU-
21/03/2022,7442.39,7404.73,7464.95,7402.6,798.50M,0.51+ACU-
18/03/2022,7404.73,7385.34,7406.13,7318.9,2.27B,0.26+ACU-
17/03/2022,7385.34,7291.68,7385.34,7260.51,1.09B,1.28+ACU-
16/03/2022,7291.68,7175.7,7312.23,7175.7,1.91B,1.62+ACU-
15/03/2022,7175.7,7193.47,7193.47,7075.82,870.28M,+AC0-0.25+ACU-
14/03/2022,7193.47,7155.64,7222.87,7143.95,915.52M,0.53+ACU-
11/03/2022,7155.64,7099.09,7260.4,7099.03,973.20M,0.80+ACU-
10/03/2022,7099.09,7190.72,7192.75,7065.96,1.14B,+AC0-1.27+ACU-
09/03/2022,7190.72,6964.11,7190.72,6964.11,1.24B,3.25+ACU-
08/03/2022,6964.11,6959.48,7013.51,6893.55,1.44B,0.07+ACU-
07/03/2022,6959.48,6987.14,7030.74,6787.98,2.11B,+AC0-0.40+ACU-
04/03/2022,6987.14,7238.85,7238.85,6980.86,1.56B,+AC0-3.48+ACU-
03/03/2022,7238.85,7429.56,7468.83,7231.51,1.23B,+AC0-2.57+ACU-
02/03/2022,7429.56,7330.2,7462.22,7320.77,1.33B,1.36+ACU-
01/03/2022,7330.2,7458.25,7499.33,7327.79,1.34B,+AC0-1.72+ACU-
28/02/2022,7458.25,7489.46,7489.46,7361.59,1.58B,+AC0-0.42+ACU-
25/02/2022,7489.46,7207.38,7497.94,7207.38,1.37B,3.91+ACU-
24/02/2022,7207.38,7498.18,7498.18,7204.74,1.95B,+AC0-3.88+ACU-
23/02/2022,7498.18,7494.21,7549.98,7490.54,862.65M,0.05+ACU-
22/02/2022,7494.21,7484.33,7531.32,7365.04,1.02B,0.13+ACU-
21/02/2022,7484.33,7513.62,7571.07,7446.43,622.64M,+AC0-0.39+ACU-
18/02/2022,7513.62,7537.37,7570.56,7508.73,768.99M,+AC0-0.32+ACU-
17/02/2022,7537.37,7603.78,7607.24,7499.86,776.93M,+AC0-0.87+ACU-
16/02/2022,7603.78,7608.92,7630.72,7560.94,1.13B,+AC0-0.07+ACU-
15/02/2022,7608.92,7531.59,7608.92,7513.16,808.11M,1.03+ACU-
14/02/2022,7531.59,7661.02,7661.02,7483.36,925.23M,+AC0-1.69+ACU-
11/02/2022,7661.02,7672.4,7672.4,7596.11,909.14M,+AC0-0.15+ACU-
10/02/2022,7672.4,7643.42,7687.27,7622.74,831.34M,0.38+ACU-
09/02/2022,7643.42,7567.07,7657.93,7567.07,992.00M,1.01+ACU-
08/02/2022,7567.07,7573.47,7631.31,7548.19,804.06M,+AC0-0.08+ACU-
07/02/2022,7573.47,7516.4,7591.65,7508.48,1.07B,0.76+ACU-
04/02/2022,7516.4,7528.84,7599.73,7497.21,883.70M,+AC0-0.17+ACU-
03/02/2022,7528.84,7583,7605.75,7528.69,911.77M,+AC0-0.71+ACU-
02/02/2022,7583,7535.78,7605.64,7535.78,719.79M,0.63+ACU-
01/02/2022,7535.78,7464.37,7549.29,7463.01,746.04M,0.96+ACU-
31/01/2022,7464.37,7466.07,7523.95,7450.89,760.52M,+AC0-0.02+ACU-
28/01/2022,7466.07,7554.31,7554.31,7420.2,1.53B,+AC0-1.17+ACU-
27/01/2022,7554.31,7469.78,7596.7,7388.8,1.01B,1.13+ACU-
26/01/2022,7469.78,7371.46,7525.58,7371.46,783.18M,1.33+ACU-
25/01/2022,7371.46,7297.15,7382.6,7297.15,851.98M,1.02+ACU-
24/01/2022,7297.15,7494.13,7494.13,7283.38,1.29B,+AC0-2.63+ACU-
21/01/2022,7494.13,7585.01,7585.01,7450.49,818.94M,+AC0-1.20+ACU-
20/01/2022,7585.01,7589.66,7619.01,7549.87,777.76M,+AC0-0.06+ACU-
19/01/2022,7589.66,7563.55,7614.93,7525.15,864.60M,0.35+ACU-
18/01/2022,7563.55,7611.23,7613.05,7531.96,953.23M,+AC0-0.63+ACU-
17/01/2022,7611.23,7542.95,7616.06,7542.95,791.22M,0.91+ACU-
14/01/2022,7542.95,7563.85,7568.16,7523.02,790.08M,+AC0-0.28+ACU-
13/01/2022,7563.85,7551.72,7566.46,7530.12,776.33M,0.16+ACU-
12/01/2022,7551.72,7491.37,7564.2,7491.37,872.40M,0.81+ACU-
11/01/2022,7491.37,7445.25,7497.12,7445.25,725.79M,0.62+ACU-
10/01/2022,7445.25,7485.28,7496.12,7422.94,1.05B,+AC0-0.53+ACU-
07/01/2022,7485.28,7450.37,7485.28,7431.86,705.19M,0.47+ACU-
06/01/2022,7450.37,7516.87,7516.87,7419.95,843.73M,+AC0-0.88+ACU-
05/01/2022,7516.87,7505.15,7529.97,7484.28,707.51M,0.16+ACU-
04/01/2022,7505.15,7384.54,7520.79,7384.54,934.18M,1.63+ACU-
31/12/2021,7384.54,7403.01,7403.01,7357.1,179.34M,+AC0-0.25+ACU-
30/12/2021,7403.01,7420.69,7433.39,7403.01,266.40M,+AC0-0.24+ACU-
29/12/2021,7420.69,7372.1,7457.14,7372.1,445.97M,0.66+ACU-
24/12/2021,7372.1,7373.34,7403.65,7368.83,126.01M,+AC0-0.02+ACU-
23/12/2021,7373.34,7341.66,7385.42,7331.05,422.35M,0.43+ACU-
22/12/2021,7341.66,7297.41,7341.66,7273.45,514.77M,0.61+ACU-
21/12/2021,7297.41,7198.03,7297.41,7198.03,683.67M,1.38+ACU-
20/12/2021,7198.03,7269.92,7269.92,7101.04,925.05M,+AC0-0.99+ACU-
17/12/2021,7269.92,7260.61,7286.5,7236.17,1.40B,0.13+ACU-
16/12/2021,7260.61,7170.75,7273.34,7170.75,1.04B,1.25+ACU-
15/12/2021,7170.75,7218.64,7224.85,7166.83,720.99M,+AC0-0.66+ACU-
14/12/2021,7218.64,7231.44,7284.47,7218.64,662.21M,+AC0-0.18+ACU-
13/12/2021,7231.44,7291.78,7309.23,7226.63,1.17B,+AC0-0.83+ACU-
10/12/2021,7291.78,7321.26,7331.58,7284.82,533.84M,+AC0-0.40+ACU-
09/12/2021,7321.26,7337.05,7366.1,7302.96,615.19M,+AC0-0.22+ACU-
08/12/2021,7337.05,7339.9,7378.92,7333.56,775.60M,+AC0-0.04+ACU-
07/12/2021,7339.9,7232.28,7344.69,7232.28,783.61M,1.49+ACU-
06/12/2021,7232.28,7122.32,7246.25,7122.32,637.27M,1.54+ACU-
03/12/2021,7122.32,7129.21,7196.05,7105.29,867.11M,+AC0-0.10+ACU-
02/12/2021,7129.21,7168.68,7168.68,7083.21,723.06M,+AC0-0.55+ACU-
01/12/2021,7168.68,7059.45,7182.01,7059.35,776.70M,1.55+ACU-
30/11/2021,7059.45,7109.95,7109.95,6989.66,1.40B,+AC0-0.71+ACU-
29/11/2021,7109.95,7044.03,7161.91,7044.03,945.04M,0.94+ACU-
26/11/2021,7044.03,7310.37,7310.37,7042.12,1.66B,+AC0-3.64+ACU-
25/11/2021,7310.37,7286.32,7311.94,7286.32,472.10M,0.33+ACU-
24/11/2021,7286.32,7266.69,7307.89,7245.98,610.56M,0.27+ACU-
23/11/2021,7266.69,7255.46,7293.07,7204.37,624.61M,0.15+ACU-
22/11/2021,7255.46,7223.57,7272.63,7207.81,638.19M,0.44+ACU-
19/11/2021,7223.57,7255.96,7289.51,7198.76,1.14B,+AC0-0.45+ACU-
18/11/2021,7255.96,7291.2,7291.26,7241.99,582.17M,+AC0-0.48+ACU-
17/11/2021,7291.2,7326.97,7326.97,7289.98,974.73M,+AC0-0.49+ACU-
16/11/2021,7326.97,7351.86,7368.25,7324.13,798.26M,+AC0-0.34+ACU-
15/11/2021,7351.86,7347.91,7363.48,7324.11,603.83M,0.05+ACU-
12/11/2021,7347.91,7384.18,7402.68,7340.49,730.84M,+AC0-0.49+ACU-
11/11/2021,7384.18,7340.15,7394.41,7329.68,672.66M,0.60+ACU-
10/11/2021,7340.15,7274.04,7340.15,7270.11,864.17M,0.91+ACU-
09/11/2021,7274.04,7300.4,7314.13,7268.79,780.38M,+AC0-0.36+ACU-
08/11/2021,7300.4,7303.96,7316.54,7293.5,617.44M,+AC0-0.05+ACU-
05/11/2021,7303.96,7279.91,7331.25,7270.03,751.64M,0.33+ACU-
04/11/2021,7279.91,7248.89,7292.96,7247.59,983.13M,0.43+ACU-
03/11/2021,7248.89,7274.81,7277.64,7235.32,729.03M,+AC0-0.36+ACU-
02/11/2021,7274.81,7288.62,7288.62,7240.02,787.96M,+AC0-0.19+ACU-
01/11/2021,7288.62,7237.57,7303.39,7237.57,643.73M,0.71+ACU-
29/10/2021,7237.57,7249.47,7249.47,7192.05,874.75M,+AC0-0.16+ACU-
28/10/2021,7249.47,7253.27,7257.85,7219.71,676.36M,+AC0-0.05+ACU-
27/10/2021,7253.27,7277.62,7280.45,7247.25,606.50M,+AC0-0.33+ACU-
26/10/2021,7277.62,7222.82,7281.17,7222.82,670.41M,0.76+ACU-
25/10/2021,7222.82,7204.55,7247.53,7204.55,590.62M,0.25+ACU-
22/10/2021,7204.55,7190.3,7235.19,7190.3,482.74M,0.20+ACU-
21/10/2021,7190.3,7223.1,7227.06,7181.7,615.50M,+AC0-0.45+ACU-
20/10/2021,7223.1,7217.53,7229.26,7199.29,624.84M,0.08+ACU-
19/10/2021,7217.53,7203.83,7223.29,7189.5,677.32M,0.19+ACU-
18/10/2021,7203.83,7234.03,7234.03,7180.2,580.84M,+AC0-0.42+ACU-
15/10/2021,7234.03,7207.71,7243.85,7206.26,812.23M,0.37+ACU-
14/10/2021,7207.71,7141.82,7216.15,7141.82,785.96M,0.92+ACU-
13/10/2021,7141.82,7130.23,7152.87,7087.93,1.04B,0.16+ACU-
12/10/2021,7130.23,7146.85,7146.85,7063.43,815.61M,+AC0-0.23+ACU-
11/10/2021,7146.85,7095.55,7146.85,7085.85,709.51M,0.72+ACU-
08/10/2021,7095.55,7078.04,7109.34,7070.53,704.10M,0.25+ACU-
07/10/2021,7078.04,6995.87,7094.93,6995.87,709.62M,1.17+ACU-
06/10/2021,6995.87,7077.1,7077.1,6945.5,939.50M,+AC0-1.15+ACU-
05/10/2021,7077.1,7011.01,7084.52,7011.01,824.59M,0.94+ACU-
04/10/2021,7011.01,7027.07,7072.48,7002.72,792.85M,+AC0-0.23+ACU-
01/10/2021,7027.07,7086.42,7086.42,6989.64,815.42M,+AC0-0.84+ACU-
30/09/2021,7086.42,7108.16,7159.61,7072.57,867.45M,+AC0-0.31+ACU-
29/09/2021,7108.16,7028.1,7117.52,7026.85,810.52M,1.14+ACU-
28/09/2021,7028.1,7063.4,7071.36,7015.58,818.88M,+AC0-0.50+ACU-
27/09/2021,7063.4,7051.48,7122.09,7043.21,900.05M,0.17+ACU-
24/09/2021,7051.48,7078.35,7080.23,7041.34,817.65M,+AC0-0.38+ACU-
23/09/2021,7078.35,7083.37,7131.43,7070.68,731.21M,+AC0-0.07+ACU-
22/09/2021,7083.37,6980.98,7090.48,6980.98,623.00M,1.47+ACU-
21/09/2021,6980.98,6903.91,7004.88,6903.91,811.46M,1.12+ACU-
20/09/2021,6903.91,6963.64,6963.64,6828.28,905.91M,+AC0-0.86+ACU-
17/09/2021,6963.64,7027.48,7092.69,6941.69,1.63B,+AC0-0.91+ACU-
16/09/2021,7027.48,7016.49,7058.99,7016.32,667.61M,0.16+ACU-
15/09/2021,7016.49,7034.06,7047.27,7016.49,772.56M,+AC0-0.25+ACU-
14/09/2021,7034.06,7068.43,7068.45,7020.1,677.35M,+AC0-0.49+ACU-
13/09/2021,7068.43,7029.2,7090.81,7029.2,545.72M,0.56+ACU-
10/09/2021,7029.2,7024.21,7055.22,7014.42,492.66M,0.07+ACU-
09/09/2021,7024.21,7095.53,7095.53,6998.62,695.39M,+AC0-1.01+ACU-
08/09/2021,7095.53,7149.37,7149.37,7061.13,567.99M,+AC0-0.75+ACU-
07/09/2021,7149.37,7187.18,7187.18,7147.94,466.82M,+AC0-0.53+ACU-
06/09/2021,7187.18,7138.35,7195.62,7138.35,300.46M,0.68+ACU-
03/09/2021,7138.35,7163.9,7182.23,7123.87,499.09M,+AC0-0.36+ACU-
02/09/2021,7163.9,7149.84,7168.78,7129.71,536.01M,0.20+ACU-
01/09/2021,7149.84,7119.7,7187.34,7119.7,522.90M,0.42+ACU-
31/08/2021,7119.7,7148.01,7160.49,7092.03,1.00B,+AC0-0.40+ACU-
27/08/2021,7148.01,7124.98,7157.6,7108.53,425.08M,0.32+ACU-
