Date,Price,Open,High,Low,Vol.,Change +ACU-
17/06/2020,6253.25,6242.79,6309.74,6233.24,863.31M,0.17+ACU-
16/06/2020,6242.79,6064.7,6299.02,6064.7,1.03B,2.94+ACU-
15/06/2020,6064.7,6105.18,6105.18,5952.44,835.34M,+AC0-0.66+ACU-
12/06/2020,6105.18,6076.7,6184.29,5993.2,1.06B,0.47+ACU-
11/06/2020,6076.7,6329.13,6329.13,6076.7,1.12B,+AC0-3.99+ACU-
10/06/2020,6329.13,6335.72,6387.35,6293.83,1.12B,+AC0-0.10+ACU-
09/06/2020,6335.72,6472.59,6475.01,6325.07,1.29B,+AC0-2.11+ACU-
08/06/2020,6472.59,6484.3,6511.84,6423.06,1.30B,+AC0-0.18+ACU-
05/06/2020,6484.3,6341.44,6489.99,6341.44,1.40B,2.25+ACU-
04/06/2020,6341.44,6382.41,6402.57,6314.59,1.04B,+AC0-0.64+ACU-
03/06/2020,6382.41,6220.14,6394.7,6220.14,1.23B,2.61+ACU-
02/06/2020,6220.14,6166.42,6238.25,6165.05,1.19B,0.87+ACU-
01/06/2020,6166.42,6076.6,6179.34,6076.6,739.93M,1.48+ACU-
29/05/2020,6076.6,6218.79,6218.79,6060.16,2.25B,+AC0-2.29+ACU-
28/05/2020,6218.79,6144.25,6234.04,6144.25,1.21B,1.21+ACU-
27/05/2020,6144.25,6067.76,6167.96,6067.76,1.54B,1.26+ACU-
26/05/2020,6067.76,5993.28,6130.12,5993.28,1.25B,1.24+ACU-
22/05/2020,5993.28,6015.25,6015.25,5888.58,985.50M,+AC0-0.37+ACU-
21/05/2020,6015.25,6067.16,6093.74,6004.1,1.01B,+AC0-0.86+ACU-
20/05/2020,6067.16,6002.23,6074.46,5961.56,925.38M,1.08+ACU-
19/05/2020,6002.23,6048.59,6111.96,5965.1,1.00B,+AC0-0.77+ACU-
18/05/2020,6048.59,5799.77,6058.17,5799.61,930.32M,4.29+ACU-
15/05/2020,5799.77,5741.54,5837.88,5741.54,927.43M,1.01+ACU-
14/05/2020,5741.54,5904.05,5904.05,5661.14,1.15B,+AC0-2.75+ACU-
13/05/2020,5904.05,5994.77,5994.77,5893.35,1.06B,+AC0-1.51+ACU-
12/05/2020,5994.77,5939.73,6012.98,5911.37,939.77M,0.93+ACU-
11/05/2020,5939.73,5935.98,5999.13,5898.32,1.04B,0.06+ACU-
07/05/2020,5935.98,5853.76,5941.86,5853.6,965.87M,1.40+ACU-
06/05/2020,5853.76,5849.42,5897.44,5839.57,973.10M,0.07+ACU-
05/05/2020,5849.42,5753.78,5869.45,5753.78,968.60M,1.66+ACU-
04/05/2020,5753.78,5763.06,5792.85,5702.03,1.04B,+AC0-0.16+ACU-
01/05/2020,5763.06,5901.21,5901.21,5746.06,781.33M,+AC0-2.34+ACU-
30/04/2020,5901.21,6115.25,6151.58,5897.91,1.93B,+AC0-3.50+ACU-
29/04/2020,6115.25,5958.5,6129.6,5950.83,1.29B,2.63+ACU-
28/04/2020,5958.5,5846.79,5977.76,5835.92,1.20B,1.91+ACU-
27/04/2020,5846.79,5752.23,5855.61,5752.23,792.25M,1.64+ACU-
24/04/2020,5752.23,5826.61,5827.24,5728.8,807.87M,+AC0-1.28+ACU-
23/04/2020,5826.61,5770.63,5843.61,5735.93,882.12M,0.97+ACU-
22/04/2020,5770.63,5641.03,5777.06,5641.03,867.00M,2.30+ACU-
21/04/2020,5641.03,5812.83,5812.83,5641.03,888.66M,+AC0-2.96+ACU-
20/04/2020,5812.83,5786.96,5823.93,5707.73,822.61M,0.45+ACU-
17/04/2020,5786.96,5628.43,5839.33,5628.43,1.20B,2.82+ACU-
16/04/2020,5628.43,5597.65,5657.63,5577.78,1.07B,0.55+ACU-
15/04/2020,5597.65,5791.31,5791.71,5576.35,1.38B,+AC0-3.34+ACU-
14/04/2020,5791.31,5842.66,5894.71,5778.98,1.06B,+AC0-0.88+ACU-
09/04/2020,5842.66,5677.73,5842.66,5677.68,1.28B,2.90+ACU-
08/04/2020,5677.73,5704.45,5704.45,5589.73,1.10B,+AC0-0.47+ACU-
07/04/2020,5704.45,5582.39,5780.21,5582.39,1.56B,2.19+ACU-
06/04/2020,5582.39,5415.5,5590.58,5415.5,1.21B,3.08+ACU-
03/04/2020,5415.5,5480.22,5486.29,5396.66,1.18B,+AC0-1.18+ACU-
02/04/2020,5480.22,5454.57,5552.36,5395.07,1.55B,0.47+ACU-
01/04/2020,5454.57,5671.96,5671.96,5414.72,1.67B,+AC0-3.83+ACU-
31/03/2020,5671.96,5563.74,5702.66,5545.85,1.60B,1.95+ACU-
30/03/2020,5563.74,5510.33,5567.2,5351.84,1.13B,0.97+ACU-
27/03/2020,5510.33,5815.73,5815.73,5407.06,1.46B,+AC0-5.25+ACU-
26/03/2020,5815.73,5688.2,5815.73,5503.35,1.54B,2.24+ACU-
25/03/2020,5688.2,5446.01,5741.42,5400.47,1.86B,4.45+ACU-
24/03/2020,5446.01,4993.89,5446.01,4993.89,1.58B,9.05+ACU-
23/03/2020,4993.89,5190.78,5194.83,4922.76,1.63B,+AC0-3.79+ACU-
20/03/2020,5190.78,5151.61,5419.3,5151.61,2.59B,0.76+ACU-
19/03/2020,5151.61,5080.58,5181.04,4942.37,1.96B,1.40+ACU-
18/03/2020,5080.58,5294.9,5294.9,5006.2,1.84B,+AC0-4.05+ACU-
17/03/2020,5294.9,5151.08,5308.95,4978.84,1.94B,2.79+ACU-
16/03/2020,5151.08,5366.11,5366.11,4898.79,2.11B,+AC0-4.01+ACU-
13/03/2020,5366.11,5237.48,5696.48,5237.48,1.94B,2.46+ACU-
12/03/2020,5237.48,5876.52,5876.52,5237.48,2.21B,+AC0-10.87+ACU-
11/03/2020,5876.52,5960.23,6088.5,5860.75,1.51B,+AC0-1.40+ACU-
10/03/2020,5960.23,5965.77,6231.06,5927.85,1.73B,+AC0-0.09+ACU-
09/03/2020,5965.77,6462.55,6462.55,5891.56,2.10B,+AC0-7.69+ACU-
06/03/2020,6462.55,6705.43,6705.43,6431.44,1.38B,+AC0-3.62+ACU-
05/03/2020,6705.43,6815.59,6834.12,6662.61,1.15B,+AC0-1.62+ACU-
04/03/2020,6815.59,6718.2,6856.27,6700.23,1.12B,1.45+ACU-
03/03/2020,6718.2,6654.89,6846.28,6654.89,1.28B,0.95+ACU-
02/03/2020,6654.89,6580.61,6775.18,6496.01,1.76B,1.13+ACU-
28/02/2020,6580.61,6796.4,6796.4,6460.08,1.98B,+AC0-3.18+ACU-
27/02/2020,6796.4,7042.47,7042.47,6729.99,1.22B,+AC0-3.49+ACU-
26/02/2020,7042.47,7017.88,7044.66,6871.85,982.16M,0.35+ACU-
25/02/2020,7017.88,7156.83,7198.23,7004.94,976.46M,+AC0-1.94+ACU-
24/02/2020,7156.83,7403.92,7403.92,7114.45,1.08B,+AC0-3.34+ACU-
21/02/2020,7403.92,7436.64,7436.7,7370.63,872.32M,+AC0-0.44+ACU-
20/02/2020,7436.64,7457.02,7480.49,7436.64,779.37M,+AC0-0.27+ACU-
19/02/2020,7457.02,7382.01,7462.01,7382.01,602.97M,1.02+ACU-
18/02/2020,7382.01,7433.25,7433.25,7353.41,786.11M,+AC0-0.69+ACU-
17/02/2020,7433.25,7409.13,7449.95,7409.13,394.57M,0.33+ACU-
14/02/2020,7409.13,7452.03,7472.85,7403.69,629.85M,+AC0-0.58+ACU-
13/02/2020,7452.03,7534.37,7534.37,7406.94,820.27M,+AC0-1.09+ACU-
12/02/2020,7534.37,7499.44,7547.65,7499.01,573.04M,0.47+ACU-
11/02/2020,7499.44,7446.88,7529.54,7446.88,697.68M,0.71+ACU-
10/02/2020,7446.88,7466.7,7466.7,7427.85,597.28M,+AC0-0.27+ACU-
07/02/2020,7466.7,7504.79,7506.26,7441.14,705.97M,+AC0-0.51+ACU-
06/02/2020,7504.79,7482.48,7533.57,7482.48,673.95M,0.30+ACU-
05/02/2020,7482.48,7439.82,7512.41,7408.45,818.91M,0.57+ACU-
04/02/2020,7439.82,7326.31,7442.08,7326.31,696.70M,1.55+ACU-
03/02/2020,7326.31,7286.01,7359.98,7285.16,645.84M,0.55+ACU-
31/01/2020,7286.01,7381.96,7398.34,7275.03,714.04M,+AC0-1.30+ACU-
30/01/2020,7381.96,7483.57,7483.57,7357.62,684.60M,+AC0-1.36+ACU-
29/01/2020,7483.57,7480.69,7514.73,7462.21,524.38M,0.04+ACU-
28/01/2020,7480.69,7412.05,7491.44,7410.37,530.18M,0.93+ACU-
27/01/2020,7412.05,7585.98,7585.98,7392.83,679.45M,+AC0-2.29+ACU-
24/01/2020,7585.98,7507.67,7642.21,7507.59,605.76M,1.04+ACU-
23/01/2020,7507.67,7571.92,7572.13,7503.17,668.61M,+AC0-0.85+ACU-
22/01/2020,7571.92,7610.7,7637.35,7563.52,604.63M,+AC0-0.51+ACU-
21/01/2020,7610.7,7651.44,7651.44,7550.47,656.51M,+AC0-0.53+ACU-
20/01/2020,7651.44,7674.56,7682.77,7639.62,358.97M,+AC0-0.30+ACU-
17/01/2020,7674.56,7609.81,7689.67,7609.81,631.97M,0.85+ACU-
16/01/2020,7609.81,7642.8,7653.58,7595.31,573.56M,+AC0-0.43+ACU-
15/01/2020,7642.8,7622.35,7642.8,7609.44,730.57M,0.27+ACU-
14/01/2020,7622.35,7617.6,7650.69,7588.81,697.64M,0.06+ACU-
13/01/2020,7617.6,7587.85,7635.77,7582.51,657.73M,0.39+ACU-
10/01/2020,7587.85,7598.12,7631.96,7585.07,651.31M,+AC0-0.14+ACU-
09/01/2020,7598.12,7574.93,7627.76,7574.93,652.92M,0.31+ACU-
08/01/2020,7574.93,7573.85,7579.48,7524.96,606.22M,0.01+ACU-
07/01/2020,7573.85,7575.34,7604.59,7562.14,511.56M,+AC0-0.02+ACU-
06/01/2020,7575.34,7622.4,7622.4,7528.08,516.78M,+AC0-0.62+ACU-
03/01/2020,7622.4,7604.3,7626.41,7551,449.69M,0.24+ACU-
02/01/2020,7604.3,7542.44,7624.78,7542.44,482.21M,0.82+ACU-
31/12/2019,7542.44,7587.05,7587.41,7532.38,212.14M,+AC0-0.59+ACU-
30/12/2019,7587.05,7644.9,7644.9,7587.05,304.24M,+AC0-0.76+ACU-
27/12/2019,7644.9,7632.24,7665.4,7622.46,311.11M,0.17+ACU-
24/12/2019,7632.24,7623.59,7636.16,7608.22,185.67M,0.11+ACU-
23/12/2019,7623.59,7582.48,7628.2,7559.63,539.14M,0.54+ACU-
20/12/2019,7582.48,7573.82,7599.52,7564.59,1.16B,0.11+ACU-
19/12/2019,7573.82,7540.75,7575.9,7526.1,661.08M,0.44+ACU-
18/12/2019,7540.75,7525.28,7557.05,7515.17,679.28M,0.21+ACU-
17/12/2019,7525.28,7519.05,7537.66,7497.15,1.10B,0.08+ACU-
16/12/2019,7519.05,7353.44,7552.65,7353.18,1.05B,2.25+ACU-
13/12/2019,7353.44,7273.47,7429.04,7223.42,1.91B,1.10+ACU-
12/12/2019,7273.47,7216.25,7307.36,7216.08,727.08M,0.79+ACU-
11/12/2019,7216.25,7213.76,7250.67,7195.49,820.83M,0.03+ACU-
10/12/2019,7213.76,7233.9,7234.4,7137.84,703.52M,+AC0-0.28+ACU-
09/12/2019,7233.9,7239.66,7255.73,7217.8,619.39M,+AC0-0.08+ACU-
06/12/2019,7239.66,7137.85,7241.5,7137.85,516.37M,1.43+ACU-
05/12/2019,7137.85,7188.5,7194.78,7131.16,650.61M,+AC0-0.70+ACU-
04/12/2019,7188.5,7158.76,7190.04,7139.91,688.01M,0.42+ACU-
03/12/2019,7158.76,7285.94,7285.94,7134.93,822.94M,+AC0-1.75+ACU-
02/12/2019,7285.94,7346.53,7400.27,7277.02,924.43M,+AC0-0.82+ACU-
29/11/2019,7346.53,7416.43,7421.4,7346.53,627.33M,+AC0-0.94+ACU-
28/11/2019,7416.43,7429.78,7429.78,7385.32,605.36M,+AC0-0.18+ACU-
27/11/2019,7429.78,7403.14,7446,7400.38,625.05M,0.36+ACU-
26/11/2019,7403.14,7396.29,7421.3,7384.96,1.05B,0.09+ACU-
25/11/2019,7396.29,7326.81,7401.78,7326.81,570.98M,0.95+ACU-
22/11/2019,7326.81,7238.55,7343.26,7238.47,611.24M,1.22+ACU-
21/11/2019,7238.55,7262.49,7262.49,7197.33,608.18M,+AC0-0.33+ACU-
20/11/2019,7262.49,7323.8,7323.8,7219.11,814.23M,+AC0-0.84+ACU-
19/11/2019,7323.8,7307.7,7404.47,7307.7,605.67M,0.22+ACU-
18/11/2019,7307.7,7302.94,7335.36,7293.4,764.23M,0.07+ACU-
15/11/2019,7302.94,7292.76,7335.55,7243.15,770.47M,0.14+ACU-
14/11/2019,7292.76,7351.21,7351.28,7292.76,675.22M,+AC0-0.80+ACU-
13/11/2019,7351.21,7365.44,7365.44,7301.71,694.52M,+AC0-0.19+ACU-
12/11/2019,7365.44,7328.54,7390,7328.18,738.72M,0.50+ACU-
11/11/2019,7328.54,7359.38,7359.38,7258.46,821.77M,+AC0-0.42+ACU-
08/11/2019,7359.38,7406.41,7406.83,7349.12,535.07M,+AC0-0.63+ACU-
07/11/2019,7406.41,7396.65,7431.94,7396,668.25M,0.13+ACU-
06/11/2019,7396.65,7388.08,7398.78,7363.55,601.83M,0.12+ACU-
05/11/2019,7388.08,7369.69,7402.79,7369.61,673.19M,0.25+ACU-
04/11/2019,7369.69,7302.42,7392.73,7302.42,582.16M,0.92+ACU-
01/11/2019,7302.42,7248.38,7307.18,7248.38,582.08M,0.75+ACU-
31/10/2019,7248.38,7330.78,7335.16,7245.23,847.65M,+AC0-1.12+ACU-
30/10/2019,7330.78,7306.26,7334.04,7278.18,672.19M,0.34+ACU-
29/10/2019,7306.26,7331.28,7335.73,7264.74,710.02M,+AC0-0.34+ACU-
28/10/2019,7331.28,7324.47,7346.92,7291.59,676.04M,0.09+ACU-
25/10/2019,7324.47,7328.25,7331.17,7279.78,580.30M,+AC0-0.05+ACU-
24/10/2019,7328.25,7260.74,7338.87,7255.46,733.23M,0.93+ACU-
23/10/2019,7260.74,7212.49,7265.86,7194.13,764.42M,0.67+ACU-
22/10/2019,7212.49,7163.64,7230.17,7146.69,800.69M,0.68+ACU-
21/10/2019,7163.64,7150.57,7197.53,7139.38,853.63M,0.18+ACU-
18/10/2019,7150.57,7182.32,7197.14,7146.11,869.34M,+AC0-0.44+ACU-
17/10/2019,7182.32,7167.95,7237.78,7162.04,1.13B,0.20+ACU-
16/10/2019,7167.95,7211.64,7217.63,7149.84,1.00B,+AC0-0.61+ACU-
15/10/2019,7211.64,7213.45,7242.37,7176.67,1.12B,+AC0-0.03+ACU-
14/10/2019,7213.45,7247.08,7251.8,7194.21,780.57M,+AC0-0.46+ACU-
11/10/2019,7247.08,7186.36,7250.09,7144.66,1.51B,0.84+ACU-
10/10/2019,7186.36,7166.5,7212.9,7130.52,700.02M,0.28+ACU-
09/10/2019,7166.5,7143.15,7196.41,7139.9,582.02M,0.33+ACU-
08/10/2019,7143.15,7197.88,7223.86,7143.15,691.68M,+AC0-0.76+ACU-
07/10/2019,7197.88,7155.38,7206.89,7132.98,551.39M,0.59+ACU-
04/10/2019,7155.38,7077.64,7157.75,7077.4,588.78M,1.10+ACU-
03/10/2019,7077.64,7122.54,7129.02,7004.43,635.55M,+AC0-0.63+ACU-
02/10/2019,7122.54,7360.32,7360.32,7119.72,747.80M,+AC0-3.23+ACU-
01/10/2019,7360.32,7408.21,7433.24,7352.83,734.56M,+AC0-0.65+ACU-
30/09/2019,7408.21,7426.21,7439.62,7402.2,655.55M,+AC0-0.24+ACU-
27/09/2019,7426.21,7351.08,7440.77,7351,583.85M,1.02+ACU-
26/09/2019,7351.08,7289.99,7387.09,7277.15,704.71M,0.84+ACU-
25/09/2019,7289.99,7291.43,7292,7212.96,704.55M,+AC0-0.02+ACU-
24/09/2019,7291.43,7326.08,7348.97,7281.91,588.77M,+AC0-0.47+ACU-
23/09/2019,7326.08,7344.92,7362.3,7284.75,489.65M,+AC0-0.26+ACU-
20/09/2019,7344.92,7356.42,7376.31,7322.01,1.66B,+AC0-0.16+ACU-
19/09/2019,7356.42,7314.05,7373.08,7290.69,632.74M,0.58+ACU-
18/09/2019,7314.05,7320.4,7350.52,7300.37,642.71M,+AC0-0.09+ACU-
17/09/2019,7320.4,7321.41,7350.24,7292.23,698.42M,+AC0-0.01+ACU-
16/09/2019,7321.41,7367.46,7378.32,7321.41,908.26M,+AC0-0.63+ACU-
13/09/2019,7367.46,7344.67,7380.29,7318.23,1.00B,0.31+ACU-
12/09/2019,7344.67,7338.03,7369.34,7303.17,725.26M,0.09+ACU-
11/09/2019,7338.03,7267.95,7346.71,7267.95,829.12M,0.96+ACU-
10/09/2019,7267.95,7235.81,7270.5,7199.4,1.03B,0.44+ACU-
09/09/2019,7235.81,7282.34,7325.21,7205.98,794.83M,+AC0-0.64+ACU-
06/09/2019,7282.34,7271.17,7284.11,7244.13,692.28M,0.15+ACU-
05/09/2019,7271.17,7311.26,7330.71,7250.63,711.30M,+AC0-0.55+ACU-
04/09/2019,7311.26,7268.19,7334.55,7268.19,677.43M,0.59+ACU-
03/09/2019,7268.19,7281.94,7301.47,7239.1,626.09M,+AC0-0.19+ACU-
02/09/2019,7281.94,7207.18,7315.26,7206.9,497.75M,1.04+ACU-
30/08/2019,7207.18,7184.32,7240.37,7179.7,727.84M,0.32+ACU-
29/08/2019,7184.32,7114.71,7199.2,7103.12,635.67M,0.98+ACU-
28/08/2019,7114.71,7089.58,7131.21,7050,675.63M,0.35+ACU-
27/08/2019,7089.58,7094.98,7110.76,7044.73,851.39M,+AC0-0.08+ACU-
23/08/2019,7094.98,7128.18,7188.59,7094.98,643.00M,+AC0-0.47+ACU-
22/08/2019,7128.18,7203.97,7203.97,7103.67,653.34M,+AC0-1.05+ACU-
21/08/2019,7203.97,7125,7215.53,7122.12,604.70M,1.11+ACU-
20/08/2019,7125,7189.65,7231.65,7121.24,766.07M,+AC0-0.90+ACU-
19/08/2019,7189.65,7117.15,7214.23,7117.15,612.86M,1.02+ACU-
16/08/2019,7117.15,7067.01,7125.9,7067.01,651.94M,0.71+ACU-
15/08/2019,7067.01,7147.88,7148.75,7020.22,806.74M,+AC0-1.13+ACU-
14/08/2019,7147.88,7250.9,7268.73,7112.05,811.52M,+AC0-1.42+ACU-
13/08/2019,7250.9,7226.72,7281.14,7166.86,698.40M,0.33+ACU-
12/08/2019,7226.72,7253.85,7305.56,7207.46,585.46M,+AC0-0.37+ACU-
09/08/2019,7253.85,7285.9,7297.28,7237.13,819.38M,+AC0-0.44+ACU-
08/08/2019,7285.9,7198.7,7285.9,7191.25,748.51M,1.21+ACU-
07/08/2019,7198.7,7171.69,7237.88,7153.89,758.26M,0.38+ACU-
06/08/2019,7171.69,7223.85,7241.57,7166.98,816.23M,+AC0-0.72+ACU-
05/08/2019,7223.85,7407.06,7407.06,7200.54,1.28B,+AC0-2.47+ACU-
02/08/2019,7407.06,7584.87,7585.24,7397.91,1.06B,+AC0-2.34+ACU-
01/08/2019,7584.87,7586.78,7609.98,7535.9,843.10M,+AC0-0.03+ACU-
31/07/2019,7586.78,7646.77,7648.2,7576.12,1.13B,+AC0-0.78+ACU-
30/07/2019,7646.77,7686.61,7727.49,7643.65,847.75M,+AC0-0.52+ACU-
29/07/2019,7686.61,7549.06,7711.34,7548.86,782.74M,1.82+ACU-
26/07/2019,7549.06,7489.05,7553.55,7486.74,799.73M,0.80+ACU-
25/07/2019,7489.05,7501.46,7542.64,7462.73,651.31M,+AC0-0.17+ACU-
24/07/2019,7501.46,7556.86,7558.01,7479.07,657.12M,+AC0-0.73+ACU-
23/07/2019,7556.86,7514.93,7598.6,7514.93,654.56M,0.56+ACU-
22/07/2019,7514.93,7508.7,7549.71,7491.79,528.99M,0.08+ACU-
19/07/2019,7508.7,7493.09,7546.65,7475.49,593.42M,0.21+ACU-
18/07/2019,7493.09,7535.46,7535.46,7482.6,519.63M,+AC0-0.56+ACU-
17/07/2019,7535.46,7577.2,7577.2,7519.22,594.49M,+AC0-0.55+ACU-
16/07/2019,7577.2,7531.72,7590.07,7524.52,625.96M,0.60+ACU-
15/07/2019,7531.72,7505.97,7548.33,7487.44,497.44M,0.34+ACU-
12/07/2019,7505.97,7509.82,7537.1,7493.8,516.64M,+AC0-0.05+ACU-
11/07/2019,7509.82,7530.69,7558.34,7501.66,611.47M,+AC0-0.28+ACU-
10/07/2019,7530.69,7536.47,7559.12,7515.61,559.06M,+AC0-0.08+ACU-
09/07/2019,7536.47,7549.27,7553.3,7517.94,559.72M,+AC0-0.17+ACU-
08/07/2019,7549.27,7553.14,7571.34,7538.67,554.95M,+AC0-0.05+ACU-
05/07/2019,7553.14,7603.58,7603.61,7541.86,537.93M,+AC0-0.66+ACU-
04/07/2019,7603.58,7609.32,7622.58,7601.33,502.80M,+AC0-0.08+ACU-
03/07/2019,7609.32,7559.19,7621.02,7558.47,703.62M,0.66+ACU-
02/07/2019,7559.19,7497.5,7565.27,7497.5,573.57M,0.82+ACU-
01/07/2019,7497.5,7425.63,7530.24,7425.63,654.27M,0.97+ACU-
28/06/2019,7425.63,7402.33,7436.18,7398.92,730.44M,0.31+ACU-
27/06/2019,7402.33,7416.39,7439.43,7375.51,665.86M,+AC0-0.19+ACU-
26/06/2019,7416.39,7422.43,7435.9,7405.54,673.95M,+AC0-0.08+ACU-
25/06/2019,7422.43,7416.69,7429.72,7373.22,626.13M,0.08+ACU-
24/06/2019,7416.69,7407.5,7435.54,7399.56,646.88M,0.12+ACU-
21/06/2019,7407.5,7424.44,7456.79,7382.94,1.49B,+AC0-0.23+ACU-
20/06/2019,7424.44,7403.54,7460.83,7403.54,698.66M,0.28+ACU-
19/06/2019,7403.54,7443.04,7454.93,7399.17,774.63M,+AC0-0.53+ACU-
18/06/2019,7443.04,7357.31,7469.19,7345.55,823.67M,1.17+ACU-
17/06/2019,7357.31,7345.78,7370.7,7324.54,548.16M,0.16+ACU-
14/06/2019,7345.78,7368.57,7368.8,7316.44,629.60M,+AC0-0.31+ACU-
13/06/2019,7368.57,7367.62,7398.61,7350.98,627.57M,0.01+ACU-
12/06/2019,7367.62,7398.45,7398.45,7329.26,824.87M,+AC0-0.42+ACU-
11/06/2019,7398.45,7375.54,7420.73,7375.54,690.48M,0.31+ACU-
10/06/2019,7375.54,7331.94,7380.14,7331.94,460.89M,0.59+ACU-
07/06/2019,7331.94,7259.85,7347.41,7258.16,610.88M,0.99+ACU-
06/06/2019,7259.85,7220.22,7275.66,7218.67,640.48M,0.55+ACU-
05/06/2019,7220.22,7216.74,7259.24,7201.36,768.03M,0.08+ACU-
04/06/2019,7214.29,7184.8,7223.96,7138.14,855.20M,0.41+ACU-
03/06/2019,7184.8,7161.71,7186.71,7079.71,733.57M,0.32+ACU-
31/05/2019,7161.71,7218.16,7218.16,7130.85,870.74M,+AC0-0.78+ACU-
30/05/2019,7218.16,7185.3,7236.68,7180.57,658.19M,0.46+ACU-
29/05/2019,7185.3,7268.95,7268.95,7151.37,673.07M,+AC0-1.15+ACU-
28/05/2019,7268.95,7277.73,7314.85,7262.8,1.19B,+AC0-0.12+ACU-
24/05/2019,7277.73,7231.04,7303.04,7231.01,653.15M,0.65+ACU-
23/05/2019,7231.04,7334.19,7334.19,7211.33,819.67M,+AC0-1.41+ACU-
22/05/2019,7334.19,7328.92,7373.27,7313.55,825.72M,0.07+ACU-
21/05/2019,7328.92,7310.88,7370.02,7310.88,772.49M,0.25+ACU-
20/05/2019,7310.88,7348.62,7360.34,7268.63,755.12M,+AC0-0.51+ACU-
17/05/2019,7348.62,7353.51,7354.22,7307.33,763.92M,+AC0-0.07+ACU-
16/05/2019,7353.51,7296.95,7353.51,7265.77,676.25M,0.78+ACU-
15/05/2019,7296.95,7241.6,7303.73,7223.08,834.95M,0.76+ACU-
14/05/2019,7241.6,7163.68,7241.6,7163.68,743.86M,1.09+ACU-
13/05/2019,7163.68,7203.29,7217.12,7150.89,797.46M,+AC0-0.55+ACU-
10/05/2019,7203.29,7207.41,7268.17,7189.88,637.29M,+AC0-0.06+ACU-
09/05/2019,7207.41,7271,7271,7192.18,880.88M,+AC0-0.87+ACU-
08/05/2019,7271,7260.47,7278.26,7222.88,834.24M,0.15+ACU-
07/05/2019,7260.47,7380.64,7380.64,7251.03,907.82M,+AC0-1.63+ACU-
03/05/2019,7380.64,7351.31,7418.17,7350.01,476.58M,0.40+ACU-
02/05/2019,7351.31,7385.26,7393.94,7339.45,637.48M,+AC0-0.46+ACU-
01/05/2019,7385.26,7418.22,7446.46,7379.65,347.13M,+AC0-0.44+ACU-
30/04/2019,7418.22,7440.66,7451.32,7394.07,774.32M,+AC0-0.30+ACU-
29/04/2019,7440.66,7428.19,7456.49,7406.53,506.41M,0.17+ACU-
26/04/2019,7428.19,7434.13,7442.21,7398.57,865.75M,+AC0-0.08+ACU-
25/04/2019,7434.13,7471.75,7473.32,7405.99,695.23M,+AC0-0.50+ACU-
24/04/2019,7471.75,7523.07,7523.79,7456.74,703.75M,+AC0-0.68+ACU-
23/04/2019,7523.07,7459.88,7528.93,7459.88,795.96M,0.85+ACU-
18/04/2019,7459.88,7471.32,7475.91,7437.87,536.60M,+AC0-0.15+ACU-
17/04/2019,7471.32,7469.92,7478.95,7445.12,665.16M,0.02+ACU-
16/04/2019,7469.92,7436.87,7485.93,7436.87,642.95M,0.44+ACU-
15/04/2019,7436.87,7437.06,7447.08,7420.27,527.42M,0.00+ACU-
12/04/2019,7437.06,7417.95,7454.78,7415,718.44M,0.26+ACU-
11/04/2019,7417.95,7421.91,7441.89,7383.47,649.07M,+AC0-0.05+ACU-
10/04/2019,7421.91,7425.57,7441.36,7409.39,587.36M,+AC0-0.05+ACU-
09/04/2019,7425.57,7451.89,7477.62,7413.27,672.46M,+AC0-0.35+ACU-
08/04/2019,7451.89,7446.87,7459.93,7420.41,588.84M,0.07+ACU-
05/04/2019,7446.87,7401.94,7461.39,7400.79,700.98M,0.61+ACU-
04/04/2019,7401.94,7418.28,7418.43,7367.44,696.56M,+AC0-0.22+ACU-
03/04/2019,7418.28,7391.12,7418.31,7380.93,908.00M,0.37+ACU-
02/04/2019,7391.12,7317.38,7403.56,7316.81,742.82M,1.01+ACU-
